employee_id,first_name,last_name,date_of_birth,photo_url,email,department_id,position_id,manager_id,employment_type_id,employment_status_id,hire_date,termination_date,termination_reason_id,created_at,updated_at,gender
440,Laura,Cobb,1977-01-11,https://i.postimg.cc/9MfN4cLr/male-04.jpg,employee440@uptime-solutions.com,4,5,8,4,2,2021-05-12,,,2026-07-26,2026-07-26,
441,Daniel,Winters,1996-09-12,https://i.postimg.cc/HLzhsr98/female-01.jpg,employee441@uptime-solutions.com,1,2,5,4,2,2021-04-26,,,2026-07-26,2026-07-26,
442,Ronald,Gross,1987-02-16,https://i.postimg.cc/vmhNH4tV/female-02.jpg,employee442@uptime-solutions.com,1,1,2,4,1,2025-04-07,,,2026-07-26,2026-07-26,
443,Christy,Fuller,1995-08-24,https://i.postimg.cc/k5spX2vt/female-03.jpg,employee443@uptime-solutions.com,3,4,20,4,2,2023-01-03,,,2026-07-26,2026-07-26,
444,Mary,Taylor,1982-03-18,https://i.postimg.cc/5tgRNXSz/female-04.jpg,employee444@uptime-solutions.com,4,6,19,3,2,2024-02-15,,,2026-07-26,2026-07-26,
445,Sally,Johnson,1971-03-07,https://i.postimg.cc/vBmS1G0T/male-01.jpg,employee445@uptime-solutions.com,2,3,16,1,2,2025-12-15,,,2026-07-26,2026-07-26,
446,Katherine,Davis,1995-05-31,https://i.postimg.cc/V6NHSzK5/male-02.jpg,employee446@uptime-solutions.com,5,7,17,4,2,2023-10-15,,,2026-07-26,2026-07-26,
447,Matthew,Bautista,1965-02-28,https://i.postimg.cc/MTGrcz9n/male-03.jpg,employee447@uptime-solutions.com,2,3,19,4,2,2024-07-07,,,2026-07-26,2026-07-26,
448,Diana,Schmidt,1977-09-14,https://i.postimg.cc/9MfN4cLr/male-04.jpg,employee448@uptime-solutions.com,4,6,18,3,3,2021-11-12,2025-01-16,3,2026-07-26,2026-07-26,
449,Allison,King,1993-04-23,https://i.postimg.cc/HLzhsr98/female-01.jpg,employee449@uptime-solutions.com,4,6,14,3,1,2023-09-14,,,2026-07-26,2026-07-26,
450,Timothy,Wise,1984-07-13,https://i.postimg.cc/vmhNH4tV/female-02.jpg,employee450@uptime-solutions.com,2,3,18,4,2,2025-10-01,,,2026-07-26,2026-07-26,
451,Sarah,Hall,1966-12-30,https://i.postimg.cc/k5spX2vt/female-03.jpg,employee451@uptime-solutions.com,4,5,11,2,2,2022-07-28,,,2026-07-26,2026-07-26,
452,Tyler,Mccarthy,1994-01-21,https://i.postimg.cc/5tgRNXSz/female-04.jpg,employee452@uptime-solutions.com,2,3,2,2,2,2026-06-25,,,2026-07-26,2026-07-26,
453,Brian,Vance,2000-06-25,https://i.postimg.cc/vBmS1G0T/male-01.jpg,employee453@uptime-solutions.com,3,4,4,4,3,2022-10-14,2026-08-27,9,2026-07-26,2026-07-26,
454,Stephanie,Espinoza,1969-04-22,https://i.postimg.cc/V6NHSzK5/male-02.jpg,employee454@uptime-solutions.com,1,2,17,4,2,2022-07-03,,,2026-07-26,2026-07-26,
455,Rachel,Robinson,1992-06-21,https://i.postimg.cc/MTGrcz9n/male-03.jpg,employee455@uptime-solutions.com,5,7,17,1,3,2021-04-23,2026-11-28,5,2026-07-26,2026-07-26,
456,Tammy,Freeman,1993-08-02,https://i.postimg.cc/9MfN4cLr/male-04.jpg,employee456@uptime-solutions.com,5,7,20,4,2,2026-11-07,,,2026-07-26,2026-07-26,
457,Gabriel,Williams,1996-09-01,https://i.postimg.cc/HLzhsr98/female-01.jpg,employee457@uptime-solutions.com,4,5,4,3,1,2020-01-26,,,2026-07-26,2026-07-26,
458,Nathan,Vance,1999-11-28,https://i.postimg.cc/vmhNH4tV/female-02.jpg,employee458@uptime-solutions.com,1,2,13,2,2,2022-12-01,,,2026-07-26,2026-07-26,
459,Jamie,Serrano,1987-11-27,https://i.postimg.cc/k5spX2vt/female-03.jpg,employee459@uptime-solutions.com,1,2,6,2,2,2026-12-12,,,2026-07-26,2026-07-26,
460,Matthew,Jackson,1981-03-22,https://i.postimg.cc/V6NHSzK5/male-02.jpg,employee460@uptime-solutions.com,4,6,11,3,2,2026-10-02,,,2026-07-26,2026-07-26,
461,Valerie,Sanders,1983-08-27,https://i.postimg.cc/vBmS1G0T/male-01.jpg,employee461@uptime-solutions.com,1,1,5,2,2,2022-06-02,,,2026-07-26,2026-07-26,
462,Kelly,Ortiz,1975-10-31,https://i.postimg.cc/V6NHSzK5/male-02.jpg,employee462@uptime-solutions.com,1,2,19,3,2,2021-10-29,,,2026-07-26,2026-07-26,
463,Matthew,Lynn,1970-11-09,https://i.postimg.cc/MTGrcz9n/male-03.jpg,employee463@uptime-solutions.com,3,4,19,3,2,2026-10-28,,,2026-07-26,2026-07-26,
464,Jennifer,Martin,1970-09-13,https://i.postimg.cc/9MfN4cLr/male-04.jpg,employee464@uptime-solutions.com,5,7,11,1,2,2026-07-23,,,2026-07-26,2026-07-26,
465,Manuel,Griffith,1983-04-21,https://i.postimg.cc/HLzhsr98/female-01.jpg,employee465@uptime-solutions.com,5,7,14,1,2,2021-12-30,,,2026-07-26,2026-07-26,
466,Robert,Owen,1993-02-23,https://i.postimg.cc/vmhNH4tV/female-02.jpg,employee466@uptime-solutions.com,5,7,8,1,2,2020-08-04,,,2026-07-26,2026-07-26,
467,Paul,Salinas,1977-07-23,https://i.postimg.cc/k5spX2vt/female-03.jpg,employee467@uptime-solutions.com,4,6,20,3,2,2022-01-05,,,2026-07-26,2026-07-26,
468,Lisa,Webb,1970-06-06,https://i.postimg.cc/5tgRNXSz/female-04.jpg,employee468@uptime-solutions.com,2,3,9,2,2,2021-01-04,,,2026-07-26,2026-07-26,
469,Mary,Williams,1982-02-28,https://i.postimg.cc/vBmS1G0T/male-01.jpg,employee469@uptime-solutions.com,2,3,5,4,3,2025-11-05,2026-10-31,11,2026-07-26,2026-07-26,
470,Lauren,Watson,1970-10-11,https://i.postimg.cc/V6NHSzK5/male-02.jpg,employee470@uptime-solutions.com,2,3,1,4,2,2022-11-15,,,2026-07-26,2026-07-26,
471,Sara,Chambers,1977-03-04,https://i.postimg.cc/MTGrcz9n/male-03.jpg,employee471@uptime-solutions.com,1,1,1,3,2,2024-07-15,,,2026-07-26,2026-07-26,
472,Jeffrey,Sawyer,1987-04-17,https://i.postimg.cc/9MfN4cLr/male-04.jpg,employee472@uptime-solutions.com,3,4,20,1,2,2020-12-27,,,2026-07-26,2026-07-26,
473,Michael,Gill,1999-05-01,https://i.postimg.cc/HLzhsr98/female-01.jpg,employee473@uptime-solutions.com,4,6,17,4,2,2024-03-28,,,2026-07-26,2026-07-26,
474,Kendra,Torres,1995-09-11,https://i.postimg.cc/vmhNH4tV/female-02.jpg,employee474@uptime-solutions.com,1,1,16,1,2,2020-12-28,,,2026-07-26,2026-07-26,
475,Justin,Knox,1988-06-30,https://i.postimg.cc/k5spX2vt/female-03.jpg,employee475@uptime-solutions.com,1,2,13,3,2,2024-08-15,,,2026-07-26,2026-07-26,
476,Amanda,Miles,1988-02-08,https://i.postimg.cc/5tgRNXSz/female-04.jpg,employee476@uptime-solutions.com,4,5,6,2,3,2023-11-13,2026-12-06,7,2026-07-26,2026-07-26,
477,Diamond,Garcia,1966-04-24,https://i.postimg.cc/vBmS1G0T/male-01.jpg,employee477@uptime-solutions.com,5,7,7,1,2,2023-11-05,,,2026-07-26,2026-07-26,
478,Steven,Williams,1976-01-29,https://i.postimg.cc/V6NHSzK5/male-02.jpg,employee478@uptime-solutions.com,1,2,15,4,1,2020-11-15,,,2026-07-26,2026-07-26,
479,Brian,Marshall,1978-12-07,https://i.postimg.cc/MTGrcz9n/male-03.jpg,employee479@uptime-solutions.com,3,4,8,2,2,2023-02-24,,,2026-07-26,2026-07-26,
480,Tonya,Leon,1977-10-19,https://i.postimg.cc/9MfN4cLr/male-04.jpg,employee480@uptime-solutions.com,5,7,4,3,2,2022-01-31,,,2026-07-26,2026-07-26,
481,Heather,Bonilla,1984-04-19,https://i.postimg.cc/HLzhsr98/female-01.jpg,employee481@uptime-solutions.com,1,2,20,2,2,2024-02-10,,,2026-07-26,2026-07-26,
482,Jordan,Brooks,1990-01-02,https://i.postimg.cc/vmhNH4tV/female-02.jpg,employee482@uptime-solutions.com,4,6,12,1,2,2026-05-10,,,2026-07-26,2026-07-26,
483,Erika,Nunez,1977-07-29,https://i.postimg.cc/k5spX2vt/female-03.jpg,employee483@uptime-solutions.com,1,1,13,3,1,2020-07-14,,,2026-07-26,2026-07-26,
484,Nicholas,Williams,1968-07-14,https://i.postimg.cc/5tgRNXSz/female-04.jpg,employee484@uptime-solutions.com,5,7,6,1,1,2026-12-31,,,2026-07-26,2026-07-26,
485,Lisa,Nguyen,1971-12-18,https://i.postimg.cc/vBmS1G0T/male-01.jpg,employee485@uptime-solutions.com,3,4,8,3,2,2026-11-16,,,2026-07-26,2026-07-26,
486,Randy,Smith,1982-05-12,https://i.postimg.cc/V6NHSzK5/male-02.jpg,employee486@uptime-solutions.com,4,6,7,1,3,2022-09-20,2026-07-06,2,2026-07-26,2026-07-26,
487,Janice,Ware,1998-04-26,https://i.postimg.cc/MTGrcz9n/male-03.jpg,employee487@uptime-solutions.com,2,3,16,3,2,2020-08-24,,,2026-07-26,2026-07-26,
488,Jacqueline,Murphy,1996-04-22,https://i.postimg.cc/9MfN4cLr/male-04.jpg,employee488@uptime-solutions.com,4,6,20,1,2,2022-12-02,,,2026-07-26,2026-07-26,
489,William,Gordon,1970-10-16,https://i.postimg.cc/HLzhsr98/female-01.jpg,employee489@uptime-solutions.com,5,7,7,3,1,2021-12-10,,,2026-07-26,2026-07-26,
490,Gloria,Maldonado,1988-06-21,https://i.postimg.cc/vmhNH4tV/female-02.jpg,employee490@uptime-solutions.com,1,2,1,4,2,2024-08-06,,,2026-07-26,2026-07-26,
491,Bradley,Barr,1974-03-28,https://i.postimg.cc/k5spX2vt/female-03.jpg,employee491@uptime-solutions.com,3,4,14,1,3,2020-01-20,2023-10-12,13,2026-07-26,2026-07-26,
492,Kathleen,Randolph,1976-06-12,https://i.postimg.cc/5tgRNXSz/female-04.jpg,employee492@uptime-solutions.com,2,3,4,3,2,2025-09-19,,,2026-07-26,2026-07-26,
493,Jonathan,Gonzalez,1992-11-01,https://i.postimg.cc/vBmS1G0T/male-01.jpg,employee493@uptime-solutions.com,1,2,4,3,2,2024-12-19,,,2026-07-26,2026-07-26,
494,Michelle,Charles,1981-01-27,https://i.postimg.cc/V6NHSzK5/male-02.jpg,employee494@uptime-solutions.com,5,7,16,1,2,2024-11-09,,,2026-07-26,2026-07-26,
495,Keith,Stewart,1997-06-04,https://i.postimg.cc/MTGrcz9n/male-03.jpg,employee495@uptime-solutions.com,3,4,8,1,2,2023-03-12,,,2026-07-26,2026-07-26,
496,Joshua,Foster,1966-05-08,https://i.postimg.cc/9MfN4cLr/male-04.jpg,employee496@uptime-solutions.com,5,7,11,1,2,2020-07-01,,,2026-07-26,2026-07-26,
497,Samuel,Hutchinson,1966-11-18,https://i.postimg.cc/HLzhsr98/female-01.jpg,employee497@uptime-solutions.com,5,7,1,4,2,2026-08-04,,,2026-07-26,2026-07-26,
498,Catherine,Wagner,1972-07-26,https://i.postimg.cc/vmhNH4tV/female-02.jpg,employee498@uptime-solutions.com,4,6,16,2,2,2026-11-07,,,2026-07-26,2026-07-26,
499,Brett,Khan,1988-11-02,https://i.postimg.cc/k5spX2vt/female-03.jpg,employee499@uptime-solutions.com,3,4,2,4,2,2021-08-01,,,2026-07-26,2026-07-26,
500,Ryan,Ferrell,1992-08-05,https://i.postimg.cc/5tgRNXSz/female-04.jpg,employee500@uptime-solutions.com,1,2,17,4,2,2020-12-29,,,2026-07-26,2026-07-26,
